protein_Id	nrPeptides	IDcolumn	fasta.id	description	protein_length	nr_tryptic_peptides	CON	REV	diff.B0403vsAll	diff.B0403vsAncestor	diff.B0804vsAll	diff.B0804vsAncestor	diff.B1002vsAll	diff.B1002vsAncestor	diff.PASNvsTSB_all	diff.PASNvsTSB_givenAncestor	diff.PASNvsTSB_givenB0403	diff.PASNvsTSB_givenB0804	diff.PASNvsTSB_givenB1002	p.value.B0403vsAll	p.value.B0403vsAncestor	p.value.B0804vsAll	p.value.B0804vsAncestor	p.value.B1002vsAll	p.value.B1002vsAncestor	p.value.PASNvsTSB_all	p.value.PASNvsTSB_givenAncestor	p.value.PASNvsTSB_givenB0403	p.value.PASNvsTSB_givenB0804	p.value.PASNvsTSB_givenB1002	FDR.B0403vsAll	FDR.B0403vsAncestor	FDR.B0804vsAll	FDR.B0804vsAncestor	FDR.B1002vsAll	FDR.B1002vsAncestor	FDR.PASNvsTSB_all	FDR.PASNvsTSB_givenAncestor	FDR.PASNvsTSB_givenB0403	FDR.PASNvsTSB_givenB0804	FDR.PASNvsTSB_givenB1002	statistic.B0403vsAll	statistic.B0403vsAncestor	statistic.B0804vsAll	statistic.B0804vsAncestor	statistic.B1002vsAll	statistic.B1002vsAncestor	statistic.PASNvsTSB_all	statistic.PASNvsTSB_givenAncestor	statistic.PASNvsTSB_givenB0403	statistic.PASNvsTSB_givenB0804	statistic.PASNvsTSB_givenB1002	mean_iBAQ	AGU	LocusTag	parsedProteinDescription	gene
lcl_CP006706.1_prot_AGU55871.1_1987	7	lcl_CP006706.1_prot_AGU55871.1_1987	lcl_CP006706.1_prot_AGU55871.1_1987	[gene=fdhD] [locus_tag=RSAU_002114] [protein=formate dehydrogenase accessory protein FdhD] [protein_id=AGU55871.1] [location=2245128..2245925] [gbkey=CDS] BLASTORTHO sp_Q2FVX3_FDHD_STAA8 evalue=0	265	13	FALSE	FALSE	-0.2117947084360517	0.2729358731875975	1.273871535097871	1.38718555583804	-0.4863676206423046	0.06700618903290789	1.929166883474619	1.379501476662637	2.90368716281764	1.536647083590621	1.896831810827577	0.6159055754793092	0.5979916852784176	0.006598379832292927	0.0139166381701502	0.256363434017033	0.8967032992705747	4.223469041597857e-5	0.07151957917437164	7.857321756161896e-4	0.04722367855463997	0.01693372834224953	0.7351527627477583	0.7853681733927069	0.01426204026401628	0.03140646722182545	0.4135779710798483	0.9703242001553851	1.07779565585015e-4	0.1218698840029593	0.002441854539036172	0.100031238019457	0.03824258459370408	-0.5105118913994121	0.5368073548471859	3.070551533533915	2.72559626097018	-1.172344936108279	0.1316813708378052	5.369451497127745	1.915690338103454	4.03381916279743	2.131291818245708	2.633291842594994	1113.61025	AGU55871.1	RSAU_002114	formate dehydrogenase accessory protein FdhD	fdhD
lcl_CP006706.1_prot_AGU55874.1_1990	7	lcl_CP006706.1_prot_AGU55874.1_1990	lcl_CP006706.1_prot_AGU55874.1_1990	[locus_tag=RSAU_002117] [protein=nucleoside hydrolase, putative] [protein_id=AGU55874.1] [location=complement(2247614..2248555)] [gbkey=CDS] BLASTORTHO tr_Q2FVX0_Q2FVX0_STAA8 evalue=0	313	13	FALSE	FALSE	-0.2093347200345111	-0.3334491710094272	-0.7156056654513282	-0.7131523800720401	0.6896762108411141	0.3408090271472916	1.276220510324187	1.217825942346483	1.645233783820855	0.9678616344735067	1.273960680655905	0.03599739242605399	0.008690797217056678	3.890862732404569e-7	6.338916746032605e-6	6.504015224294132e-7	0.007603399926285059	4.676546069167573e-12	5.318113600425692e-7	6.241959345614067e-9	1.091769079788046e-5	2.843696358171482e-7	0.09400192432655147	0.08096630468543618	4.503359833505676e-6	6.931303608608271e-5	7.111827542560491e-5	0.07613023791405452	6.820913535029777e-11	5.076627829794117e-6	1.163904742626623e-7	1.092349808021976e-4	3.417904276648417e-6	-2.266540627591555	-2.944325023600405	-7.748114186756645	-6.294473889933217	7.467366863447578	3.006546673649949	15.95575394820825	7.591394061441841	10.26783648644307	6.032637848673299	7.941026257800434	1991.2512958333336	AGU55874.1	RSAU_002117	nucleoside hydrolase, putative	NA
lcl_CP006706.1_prot_AGU55875.1_1991	24	lcl_CP006706.1_prot_AGU55875.1_1991	lcl_CP006706.1_prot_AGU55875.1_1991	[locus_tag=RSAU_002118] [protein=ABC-type Fe3 -hydroxamate transport system, periplasmic component, putative] [protein_id=AGU55875.1] [location=complement(2248956..2249864)] [gbkey=CDS] BLASTORTHO tr_Q2FVW9_Q2FVW9_STAA8 evalue=0	302	15	FALSE	FALSE	-0.02116268187468136	-0.2631517325788895	-0.3049421615258351	-0.4759863423172548	-0.003601451496654629	-0.2499808097953694	0.251848534938074	0.3127925406662537	0.3180423270089342	1.156702592574042	-0.780143320496934	0.8765519144434968	0.1274163143089846	0.035711476200851	0.009809442892300088	0.9789025812518446	0.1466921315861963	0.04406595309660873	0.1965822011808211	0.1891985592890933	1.043830616395452e-4	0.003630421375551572	0.9228486704880478	0.3301002801028751	0.06124893719342897	0.02374169511614659	0.9877116033553482	0.4269294584371847	0.06264209180294458	0.2824925487014719	0.2643910222919502	7.0374386718274e-4	0.0104885055148832	-0.1575704858663571	-1.59835622815864	-2.270500725631046	-2.888970969205647	-0.02681524324338658	-1.517060647345972	2.165274532063874	1.341343533970971	1.364861702646093	4.956671804894221	-3.344855178972987	31244.091784722226	AGU55875.1	RSAU_002118	ABC-type Fe3 -hydroxamate transport system, periplasmic component, putative	NA
lcl_CP006706.1_prot_AGU55876.1_1992	13	lcl_CP006706.1_prot_AGU55876.1_1992	lcl_CP006706.1_prot_AGU55876.1_1992	[locus_tag=RSAU_002119] [protein=acyl-CoA dehydrogenase-related protein] [protein_id=AGU55876.1] [location=complement(2250078..2251232)] [gbkey=CDS] BLASTORTHO tr_Q2FVW7_Q2FVW7_STAA8 evalue=0	384	22	FALSE	FALSE	-0.1754368229076949	-0.2753864268198362	-0.1388150289373451	-0.2479200813420739	0.1225067723262865	-0.05192873039435009	0.75579436548843415	0.8271979944159789	1.140476654643138	0.4132480723578085	0.6422547405368111	0.04178474566322337	0.01171702372586439	0.09995134130256074	0.0212165608315268	0.143253937694914	0.6036126186904911	2.355824557433229e-9	1.280710663059066e-5	1.740954544353364e-7	0.008204706628508043	2.163009701647114e-4	0.1037465877550485	0.09419769014915208	0.1467370755292913	0.0453195607529241	0.2760446447096409	0.8468470879216766	1.509410448584005e-8	7.704854181940553e-5	2.012520321729835e-6	0.02438081069229641	9.520289179784832e-4	-2.192051421468237	-2.805595407110443	-1.734468719051999	-2.5252423087472202	1.530699997677304	-0.5285343955532997	10.90443083138086	5.94907586994377	8.214176902155183	2.97289937072499	4.619261126781001	6230.167561553029	AGU55876.1	RSAU_002119	acyl-CoA dehydrogenase-related protein	NA
lcl_CP006706.1_prot_AGU55880.1_1996	11	lcl_CP006706.1_prot_AGU55880.1_1996	lcl_CP006706.1_prot_AGU55880.1_1996	[gene=ureC] [locus_tag=RSAU_002123] [protein=urease, alpha subunit] [protein_id=AGU55880.1] [location=2253337..2255052] [gbkey=CDS] BLASTORTHO sp_Q2G2K5_URE1_STAA8 evalue=0	571	21	FALSE	FALSE	-1.377239457579407	-0.4255728534291219	2.403689944069535	2.410634501823258	0	0.4453859186589419	-3.223431713947804	-4.648130018740662	-3.791881271725703	-0.5812046989869959	-3.8735314743692	0.00156336816948502	0.2514101973442978	7.015751903074878e-6	1.417279888175904e-7	1	0.10761219368558	2.026087601939974e-7	4.802733705213171e-9	2.468058354994468e-8	0.115450419014989	1.262312379581111e-8	0.05020718432821564	0.7189964621861011	4.739261371766788e-4	5.510583787411714e-6	1	0.3630619874565371	3.044191699193829e-6	9.169300778014126e-8	3.807028596404853e-7	0.2052573139576505	2.440036816200601e-7	-3.862420858169967	-1.193504482252156	6.741066069124212	9.264817101461505	0	1.711899730342179	-9.040003768640737	-11.97494481303141	-10.63420107158307	-1.672010834303985	-11.15377504335081	1041.6775194155844	AGU55880.1	RSAU_002123	urease, alpha subunit	ureC
lcl_CP006706.1_prot_AGU55881.1_1997	6	lcl_CP006706.1_prot_AGU55881.1_1997	lcl_CP006706.1_prot_AGU55881.1_1997	[gene=ureE] [locus_tag=RSAU_002124] [protein=urease accessory protein, putative] [protein_id=AGU55881.1] [location=2255065..2255517] [gbkey=CDS] BLASTORTHO sp_Q2G2K8_UREE_STAA8 evalue=2.13264e-109	150	7	FALSE	FALSE	-0.6676315661157692	-0.4717800067746737	0.8413090646444114	0.6599254662954617	-0.1350859414457712	-0.07237078827217525	-1.185416919300991	-1.973326333921838	-0.9255116302350151	-0.225897410774125	-1.616932302272986	1.369584829815967e-5	0.003163966949232692	6.780412348144195e-7	1.582880159763207e-4	0.247466419321304	0.6081208406277407	4.419149849555638e-10	8.662088996570246e-9	1.727622917096986e-4	0.2650836939588918	1.684326747551205e-7	3.151027913087391e-4	0.04549136731731414	6.872350142695302e-6	8.064377407420066e-4	0.4050682082686309	0.8476142138568886	3.388014884659322e-9	1.58889887378264e-7	6.75676251051067e-4	0.3825916415893878	2.186158202184589e-6	-5.907975799154995	-3.405310251879454	7.444875056532338	4.760417867851322	-1.195396553088227	-0.5219140075505297	-12.1127383286654	-10.05585480886256	-4.720567461605619	-1.150580857976599	-8.238635291461646	7201.624430952382	AGU55881.1	RSAU_002124	urease accessory protein, putative	ureE
lcl_CP006706.1_prot_AGU55882.1_1998	2	lcl_CP006706.1_prot_AGU55882.1_1998	lcl_CP006706.1_prot_AGU55882.1_1998	[gene=ureF] [locus_tag=RSAU_002125] [protein=urease accessory protein UreF, putative] [protein_id=AGU55882.1] [location=2255510..2256199] [gbkey=CDS] BLASTORTHO sp_Q2G2K7_UREF_STAA8 evalue=4.50498e-176	229	10	FALSE	FALSE	-0.5963546243694395	-0.3520193437478962	0.6593610796011209	1.004968370997836	0.06398904414056439	0.5200763549368451	-1.061681605416949	-2.84219223195889	-0.4773497973918737	0.01718295002881565	-1.851495194812598	0.249646154075668	0.4893382378468057	0.2056413723316531	0.03087511281621001	0.8990586413650892	0.2499234053873441	0.05152462808049344	0.001072055785131319	0.3522823445516287	0.972002732921926	0.004333367840114334	0.606770242970513	0.8651733185308977	0.3685740607481321	0.0624642976248654	1	0.5639890380860103	0.1078384042838533	0.00349445361320679	0.4555254871132941	0.9777952634946647	0.01221814240633741	-1.205821835442922	-0.7117788541311649	1.333220125634015	2.422447891603125	0.1293850730769441	1.204688940570378	-2.146707361334678	-4.192301978197942	-0.965195515081299	0.03578612732998598	-3.453089430166961	230.39096666666669	AGU55882.1	RSAU_002125	urease accessory protein UreF, putative	ureF
lcl_CP006706.1_prot_AGU55883.1_1999	8	lcl_CP006706.1_prot_AGU55883.1_1999	lcl_CP006706.1_prot_AGU55883.1_1999	[gene=ureG] [locus_tag=RSAU_002126] [protein=urease accessory protein UreG, putative] [protein_id=AGU55883.1] [location=2256212..2256826] [gbkey=CDS] BLASTORTHO sp_Q2G273_UREG_STAA8 evalue=5.52271e-150	204	10	FALSE	FALSE	-0.756527452439861	-0.4733249660259407	0.8877054288134645	0.7598496949140534	-0.005750478634996448	0.08975776432770788	-1.131830243158698	-1.718951306915398	-1.214271061648627	-0.2798980255828021	-1.314200578487964	1.626917987892744e-7	5.370220938357707e-4	1.52130408832592e-8	2.605915208401575e-6	0.950760409020905	0.4362438736179582	3.163541896619653e-11	2.965354589092421e-9	5.01020434936009e-7	0.09647294416390295	1.683771333528e-7	1.326677668308901e-5	0.01961204686688235	5.248499104724425e-7	3.572437490920667e-5	0.975780419784613	0.740303745318149	3.503329729960282e-10	6.096899380430683e-8	4.601411556675983e-6	0.1780820490405313	2.186158202184589e-6	-8.238196191560556	-4.203372645347343	9.666657117720472	6.745128314987066	-0.06261976487131377	0.7963622147602406	-14.23174327627236	-10.77659284589215	-7.621716861136246	-1.754613060186207	-8.238824775312342	7436.310294583333	AGU55883.1	RSAU_002126	urease accessory protein UreG, putative	ureG
lcl_CP006706.1_prot_AGU55885.1_2001	10	lcl_CP006706.1_prot_AGU55885.1_2001	lcl_CP006706.1_prot_AGU55885.1_2001	[gene=sarR] [locus_tag=RSAU_002128] [protein=staphylococcal accessory regulator R] [protein_id=AGU55885.1] [location=complement(2257851..2258198)] [gbkey=CDS] BLASTORTHO sp_Q9F0R1_SARR_STAA8 evalue=9.90432e-80	115	6	FALSE	FALSE	-0.545914658988834	-0.6057434382063605	-0.04517707315421101	-0.2301902488303933	0.3293484735233984	0.05070391117781381	-1.099037922951158	-1.372303752152451	-0.7838421673541116	-0.6263463314698254	-1.613659440828245	3.947167876420672e-4	9.87466965129733e-4	0.7235926502734429	0.1530600514669015	0.01740376571060881	0.7462512582633027	7.871122329256527e-9	6.48972046441423e-6	0.002094642212087895	0.01031812159394737	7.749781139673197e-7	0.003540609585149343	0.02640908825435988	0.7777862280350847	0.2315008193424966	0.06614905865430551	0.9171653002780699	4.454508977503536e-8	4.35206702111793e-5	0.005595816966011945	0.02945126967862672	7.940349528353685e-6	-4.341156756378362	-3.929309900615474	-0.3592516762969249	-1.492153338820421	2.619005237352025	0.3286203063862746	-10.09166344802213	-6.284772302154153	-3.592631021353621	-2.866639564609187	-7.388881115155035	59647.776458333334	AGU55885.1	RSAU_002128	staphylococcal accessory regulator R	sarR
lcl_CP006706.1_prot_AGU55886.1_2002	4	lcl_CP006706.1_prot_AGU55886.1_2002	lcl_CP006706.1_prot_AGU55886.1_2002	[locus_tag=RSAU_002129] [protein=hypothetical protein] [protein_id=AGU55886.1] [location=complement(2258627..2258953)] [gbkey=CDS] BLASTORTHO tr_Q2G270_Q2G270_STAA8 evalue=2.15191e-76	108	7	FALSE	FALSE	-0.1312841806263339	-0.1457173717723701	0.2575594536575602	0.1459153539405504	-0.1892809214347193	-0.1892149273786592	0.899520725138149	0.4776634427283863	1.835281391727644	0.7905981574176515	0.4945399086789141	0.4592138364931311	0.5021273907843854	0.1551532851614894	0.5019305772857062	0.2898796084727121	0.3859538763641824	1.170876726461978e-5	0.1304197513014834	9.498465123147193e-6	0.01738538917923779	0.1182925835469878	0.5995848782159222	0.7118571435229496	0.2137826371579968	0.5921942649157625	0.4467732109966027	0.7052326013327757	3.404461664947794e-5	0.2019994657989035	5.411779820163493e-5	0.04483312610895472	0.1943896530680124	-0.7563929123723832	-0.6849456631112285	1.483927037756172	0.6852938563671905	-1.090540739466803	-0.8886674347612219	5.984330838000696	1.58524387457985	6.094339455151512	2.621298439574024	1.640859131547042	4218.173964285714	AGU55886.1	RSAU_002129	hypothetical protein	NA
lcl_CP006706.1_prot_AGU55889.1_2005	9	lcl_CP006706.1_prot_AGU55889.1_2005	lcl_CP006706.1_prot_AGU55889.1_2005	[gene=ssaA3] [locus_tag=RSAU_002132] [protein=secretory antigen precursor SsaA, putative] [protein_id=AGU55889.1] [location=2262351..2263160] [gbkey=CDS] BLASTORTHO sp_Q2G2J2_SSAA2_STAA8 evalue=0	269	9	FALSE	FALSE	-0.1151459937002308	0.4562897243090788	1.245867594263845	1.477049915282135	-0.4071893077846118	0.237257238745793	-0.1075101366831569	0.2466917657996539	-0.6616677321136678	0.1318736664049101	-0.1469382468235239	0.4568733910500925	0.02435644305721534	1.65767193663768e-7	2.763327016874207e-7	0.0150106729177355	0.2178527326271882	0.4230624438067201	0.360559818903161	0.02152209204783366	0.6223654094724709	0.5832343235945092	0.5978453714086491	0.1351819605546359	2.271433415695943e-6	8.321691360652327e-6	0.05970986078584808	0.5258739216051623	0.4806675264023153	0.459229013728941	0.04213126396638488	0.7187863829768348	0.6788108980383022	-0.760403198384884	2.458236845147419	8.22748298050782	7.951202440487405	-2.689004124569253	1.277135075323768	-0.8198112716263377	0.9383414243884866	-2.518424652558929	0.5011836640604339	-0.5587891062842705	312940.14838935185	AGU55889.1	RSAU_002132	secretory antigen precursor SsaA, putative	ssaA3
lcl_CP006706.1_prot_AGU55891.1_2007	17	lcl_CP006706.1_prot_AGU55891.1_2007	lcl_CP006706.1_prot_AGU55891.1_2007	[locus_tag=RSAU_002134] [protein=NAD/NADP octopine/nopaline dehydrogenase, putative] [protein_id=AGU55891.1] [location=complement(2265088..2266170)] [gbkey=CDS] BLASTORTHO tr_Q2G1W0_Q2G1W0_STAA8 evalue=0	360	19	FALSE	FALSE	0.4229290073916349	0.003920852965703631	-1.129392725263322	-1.160320446525514	0.2887625144343235	-0.09670401675227988	-0.4047045791704073	-0.4407224106937698	-0.4371941473218837	-0.5128435046706707	-0.2280582539953049	0.009340573424494226	0.9826809289533507	3.724045337582749e-7	4.136104824141093e-6	0.06235490810372846	0.5941871391928352	0.004797916466863965	0.09778854678019086	0.1000770599547961	0.05740235899252155	0.3781223252149735	0.03429357187341497	0.9916619426639229	4.362841921664793e-6	5.133800379694045e-5	0.1534495269383935	0.8453807798969546	0.008191213879256871	0.1589594882934293	0.1555069466974358	0.1176362034248975	0.4889512826055691	2.910540034265067	0.02201236692509491	-7.772327468289998	-6.509193963703063	1.987224437121375	-0.5424544985601542	-3.215981864118554	-1.746917240881337	-1.734107987840959	-2.031146295326639	-0.9037821925752583	24223.170231798245	AGU55891.1	RSAU_002134	NAD/NADP octopine/nopaline dehydrogenase, putative	NA
lcl_CP006706.1_prot_AGU55892.1_2008	3	lcl_CP006706.1_prot_AGU55892.1_2008	lcl_CP006706.1_prot_AGU55892.1_2008	[locus_tag=RSAU_002135] [protein=hypothetical protein] [protein_id=AGU55892.1] [location=2266418..2266840] [gbkey=CDS] BLASTORTHO tr_Q2G1V8_Q2G1V8_STAA8 evalue=5.65492e-97	140	2	FALSE	FALSE	-0.2869480139837698	-0.3539809652743274	-0.1506885783610993	-0.2517863885573245	0.2526099859628691	0.05068753468565174	-0.5659853082509602	-0.4459421571627742	-0.7328759379572045	-0.01388197754040192	-1.07124116034346	0.1337728121519578	0.1314575072421328	0.4203787338775676	0.2761736458985288	0.1837796427644202	0.8236627991643077	0.002160823532344913	0.1769119562924092	0.03291237489911723	0.96561433339692	0.003388398676686553	0.2448861479598085	0.3347857855287789	0.4971387268136824	0.3689679909204345	0.3290425939315068	0.948664901551474	0.003911722923336806	0.2585053114683493	0.06057452050226362	0.975685034692988	0.009989382891174979	-1.570340790656544	-1.580473184328361	-0.8246525842826131	-1.123215755689527	1.38242380414979	0.2261251940439626	-3.576557528044161	-1.405778635969001	-2.311577867678796	-0.04371817283704394	-3.376121879565449	6445.663220833333	AGU55892.1	RSAU_002135	hypothetical protein	NA
lcl_CP006706.1_prot_AGU55894.1_2010	21	lcl_CP006706.1_prot_AGU55894.1_2010	lcl_CP006706.1_prot_AGU55894.1_2010	[locus_tag=RSAU_002137] [protein=glycerate dehydrogenase, putative] [protein_id=AGU55894.1] [location=2267937..2268890] [gbkey=CDS] BLASTORTHO sp_Q2FVW4_Y2577_STAA8 evalue=0	317	19	FALSE	FALSE	0.1220078494339139	0.06661051969798401	-0.0688831879889049	-0.07655775836913006	-0.0863184846149441	-0.08963423083865946	-0.3440802849078389	-0.2786337408759541	-0.4099459778724345	-0.2410721908940136	-0.4466692299889534	0.007906570656451782	0.2011249092582098	0.1089450546786052	0.1438731264107798	0.04879379402804426	0.09149775461380966	1.380433331830489e-8	0.001021279814184501	1.77548151750467e-5	0.003188277645683211	6.503118719422532e-6	0.03064273235829781	0.4267623128055827	0.1582570267962897	0.2211673081310482	0.1294052545886599	0.3428387526116634	7.414662866179335e-8	0.003358197772125136	9.560196994004208e-5	0.01118871315583978	4.689749076506634e-5	2.98748320117592	1.327051287458177	-1.686673176480847	-1.528419301976573	-2.113593706753982	-1.783203382956972	-9.728521818309517	-3.916325965305717	-5.789006449468286	-3.40468638685468	-6.285214529745298	39844.3424502193	AGU55894.1	RSAU_002137	glycerate dehydrogenase, putative	NA
lcl_CP006706.1_prot_AGU55900.1_2016	12	lcl_CP006706.1_prot_AGU55900.1_2016	lcl_CP006706.1_prot_AGU55900.1_2016	[locus_tag=RSAU_002143] [protein=monooxygenase family protein] [protein_id=AGU55900.1] [location=complement(2271661..2272785)] [gbkey=CDS] BLASTORTHO tr_Q2FVW3_Q2FVW3_STAA8 evalue=0	374	16	FALSE	FALSE	0.2352585678848585	0.01245049486278443	-0.5423529517517396	-0.5707581448646641	0.08843647579906838	-0.0976660742015582	0.6087102574602533	0.5423661018209489	0.7232824933670058	0.6515194857218417	0.5176729489312167	0.04097087176692492	0.9253300866906886	7.908828852533572e-5	3.857287525896917e-4	0.4186776032511853	0.4659745983442737	3.547856511330535e-6	0.009119189553780426	0.001053315478327033	0.002526137116510768	0.01215086429384629	0.1030879999296821	0.9746481064545708	3.217333097833385e-4	0.0016440457505969	0.5732498173364465	0.7609926694793288	1.122549308876011e-5	0.02224511558686203	0.003150275670523127	0.00922653187603253	0.02909689725537906	2.201930153542969	0.09504746986681002	-5.076216050544327	-4.354718702115881	0.8277315656803115	-0.7449239477200009	6.578669643832295	2.923102110232532	3.901943416821157	3.509988612354762	2.789716402470408	6691.313395052082	AGU55900.1	RSAU_002143	monooxygenase family protein	NA
lcl_CP006706.1_prot_AGU55901.1_2017	2	lcl_CP006706.1_prot_AGU55901.1_2017	lcl_CP006706.1_prot_AGU55901.1_2017	[locus_tag=RSAU_002144] [protein=autolysin E, putative] [protein_id=AGU55901.1] [location=complement(2273509..2274285)] [gbkey=CDS] BLASTORTHO tr_Q2FVW2_Q2FVW2_STAA8 evalue=1.20233e-159	258	13	FALSE	FALSE	-0.2321986772523446	-0.1060321999039403	0.2346723137572238	0.244121043353236	0.0883487742088781	0.1343783886919767	1.57050842390777	2.099915703767442	1.875910613498228	0.6683231057298953	1.637884272635515	0.4189264410450765	0.7791819287581356	0.4826801976335957	0.5633946022417524	0.755585656393112	0.7229453027135662	6.14155235618206e-5	0.003612826039112166	0.00153698633737355	0.2737417672323053	0.003963454340997301	0.5616995779034882	0.9022579349602312	0.5583032073208709	0.6521461148822302	0.8482789519885245	0.9090840729095183	1.521815597650638e-4	0.01003784013054147	0.004311970788437041	0.3915652198965522	0.01127689968037927	-0.837107925495445	-0.2867934512343918	0.7244931450709554	0.5943493033770055	0.3185093902050325	0.3630187677143471	6.013897437575115	3.612084150285062	4.084426357425873	1.147672543140022	3.562199163964678	250.9453504273504	AGU55901.1	RSAU_002144	autolysin E, putative	NA
lcl_CP006706.1_prot_AGU55902.1_2018	3	lcl_CP006706.1_prot_AGU55902.1_2018	lcl_CP006706.1_prot_AGU55902.1_2018	[locus_tag=RSAU_002145] [protein=hypothetical protein] [protein_id=AGU55902.1] [location=complement(2274835..2275308)] [gbkey=CDS] BLASTORTHO tr_Q2FVW0_Q2FVW0_STAA8 evalue=2.70019e-107	157	6	FALSE	FALSE	-0.1333427540083638	-0.1213982918676496	-0.4311918201241102	-0.3447850914544593	0.5360129389839718	0.3806184778766023	-0.8473848786598708	-0.887681229289304	-0.3972046241025511	-1.232282220102936	-0.872371441144692	0.3069062883200704	0.4449793191468865	0.003192205578883247	0.03983557497530814	5.079698099070735e-4	0.02496917427846591	4.117722828823238e-7	7.90021916324656e-4	0.08782683147736782	2.698902001076459e-5	9.243478166168612e-4	0.4472704153096721	0.6665563878279037	0.007595247756653244	0.0769484240059317	0.005523017205898727	0.1631182870251175	1.565083634514595e-6	0.002672931293749424	0.1394052716313164	2.328731497259092e-4	0.003270098407842669	-1.0516233562518429	-0.781002458306226	-3.400645145208381	-2.216587747020908	4.227329261951361	2.446558118076768	-7.716864608077604	-4.031894872391963	-1.805543197733162	-5.593414741993576	-3.961685633353522	2980.5226562499993	AGU55902.1	RSAU_002145	hypothetical protein	NA
lcl_CP006706.1_prot_AGU55903.1_2019	23	lcl_CP006706.1_prot_AGU55903.1_2019	lcl_CP006706.1_prot_AGU55903.1_2019	[gene=mopB] [locus_tag=RSAU_002146] [protein=formate dehydrogenase, alpha subunit, putative] [protein_id=AGU55903.1] [location=complement(2275308..2278262)] [gbkey=CDS] BLASTORTHO sp_Q2FVV9_FDHL_STAA8 evalue=0	984	42	FALSE	FALSE	-0.03259289117262855	-0.03393531975577357	-0.2780068705920435	-0.2179958043203348	0.2979455599296026	0.2139685185708998	-0.6228195981220255	-0.567046633602795	-0.5306673339497169	-0.8678984310478514	-0.5256659938877387	0.7466321689808729	0.7837296300196517	0.0118855488057017	0.09056144132702738	0.007707127681729677	0.09632211921035808	9.94710443925862e-7	0.004124650220561113	0.00649679761035186	8.930723381360921e-5	0.006981447220707235	0.8350736353813503	0.9040905609166561	0.02374462645593413	0.152067063727376	0.03928007687790637	0.3485759441878969	3.478578043670558e-6	0.01126601541995598	0.01491677660287255	6.198778848833909e-4	0.01828242114361183	-0.3280934600910022	-0.2786081143045965	-2.798531606739293	-1.788854505708636	2.999242661790863	1.755091219289164	-7.239462542381442	-3.286624415037956	-3.079062660311881	-5.029069945478607	-3.046553156213605	2117.955429732143	AGU55903.1	RSAU_002146	formate dehydrogenase, alpha subunit, putative	mopB
lcl_CP006706.1_prot_AGU55904.1_2020	13	lcl_CP006706.1_prot_AGU55904.1_2020	lcl_CP006706.1_prot_AGU55904.1_2020	[locus_tag=RSAU_002147] [protein=LytR family cell envelope-related transcriptional attenuator] [protein_id=AGU55904.1] [location=complement(2278864..2279820)] [gbkey=CDS] BLASTORTHO tr_Q2FVV8_Q2FVV8_STAA8 evalue=0	318	14	FALSE	FALSE	-0.05640525241088502	0.1329075039809867	-0.09473344561311635	0.1041613590793132	0.3847539557428687	0.463776910096302	0.3378860588936032	0.3011037244145776	0.5593704044126433	0.073038443825028	0.4180316629221642	0.4339321895834169	0.1416284479488245	0.195579428085571	0.2439063400882865	3.488491396777193e-5	4.356070437801731e-5	2.967788003604157e-5	0.02437003915159544	2.372391200245918e-4	0.558109225925205	0.003116736710263161	0.5745198141052767	0.3445027025592303	0.2614526780816053	0.3333749603736476	9.02846893566965e-4	0.002879673707275359	7.841254312909952e-5	0.05088877595160163	8.865251327234747e-4	0.6623365640159687	0.009346041975482477	-0.8003991383435924	1.537427024210834	-1.34428204821623	1.204932291239557	5.45971733993077	5.359405085106401	5.536390400695179	2.458625023450789	4.575682065039853	0.596838309847698	3.413956706617473	21161.56877440476	AGU55904.1	RSAU_002147	LytR family cell envelope-related transcriptional attenuator	NA
lcl_CP006706.1_prot_AGU55905.1_2021	5	lcl_CP006706.1_prot_AGU55905.1_2021	lcl_CP006706.1_prot_AGU55905.1_2021	[locus_tag=RSAU_002148] [protein=inositol monophosphatase family protein] [protein_id=AGU55905.1] [location=complement(2279934..2280731)] [gbkey=CDS] BLASTORTHO tr_Q2FVV7_Q2FVV7_STAA8 evalue=0	265	16	FALSE	FALSE	-0.473487174600329	-0.6139053115701646	0.1727178865798687	-0.1292515156850162	-0.0442839528060967	-0.2920028952244903	0.5438390559287074	0.147459540631687	1.500443382731239	0.2071050301846054	0.3203482701672986	0.002140191029750877	0.001354219712523914	0.2079455496652846	0.4359881938778982	0.7415703017526258	0.08872831377838106	1.608300655615887e-4	0.5288291808342889	3.893845513877671e-6	0.3793531442494936	0.1800741662675963	0.01207390788482098	0.02979283367552611	0.2765413759077246	0.5300531516569815	0.8388254232939537	0.3364274022649958	3.684918743518393e-4	0.6207273509039866	2.495846812020202e-5	0.4989952897435647	0.2715154593180391	-3.580874666997428	-3.787405335545496	1.306225675728699	-0.7968220714897964	-0.3349093560806898	-1.799930266121567	4.749202225032002	0.6422861157346174	6.540348769194275	0.9014442808920099	1.395080224046431	940.5126427083334	AGU55905.1	RSAU_002148	inositol monophosphatase family protein	NA
